,Chromosome,Start,End,Threshold,Sequence_id
2514,chr1,7342,7360,300,JX993988.1
2515,chr1,10390,10406,300,JX993988.1
2516,chr1,12984,13000,300,JX993988.1
2517,chr1,13270,13284,300,JX993988.1
2518,chr1,13803,13819,300,JX993988.1
2519,chr1,17062,17090,300,JX993988.1
2520,chr1,17233,17249,300,JX993988.1
2521,chr1,18110,18130,300,JX993988.1
2522,chr1,20312,20330,300,JX993988.1
2523,chr1,26085,26105,300,JX993988.1
2524,chr1,26556,26575,300,JX993988.1
2525,chr1,107,125,50,KC881005.1
2526,chr1,236,252,50,KC881005.1
2527,chr1,294,310,50,KC881005.1
2528,chr1,337,353,50,KC881005.1
2529,chr1,383,400,50,KC881005.1
2530,chr1,584,604,50,KC881005.1
2531,chr1,873,896,50,KC881005.1
2532,chr1,1115,1133,50,KC881005.1
2533,chr1,1150,1171,50,KC881005.1
2534,chr1,1252,1269,50,KC881005.1
2535,chr1,1330,1346,50,KC881005.1
2536,chr1,1515,1533,50,KC881005.1
2537,chr1,1900,1923,50,KC881005.1
2538,chr1,2421,2433,50,KC881005.1
2539,chr1,3098,3120,50,KC881005.1
2540,chr1,3319,3333,50,KC881005.1
2541,chr1,3412,3424,50,KC881005.1
2542,chr1,3680,3704,50,KC881005.1
2543,chr1,4569,4594,50,KC881005.1
2544,chr1,5292,5310,50,KC881005.1
2545,chr1,5326,5342,50,KC881005.1
2546,chr1,5545,5569,50,KC881005.1
2547,chr1,7439,7462,50,KC881005.1
2548,chr1,8254,8274,50,KC881005.1
2549,chr1,9302,9314,50,KC881005.1
2550,chr1,10486,10506,50,KC881005.1
2551,chr1,10769,10781,50,KC881005.1
2552,chr1,11055,11069,50,KC881005.1
2553,chr1,11082,11102,50,KC881005.1
2554,chr1,11469,11483,50,KC881005.1
2555,chr1,11791,11805,50,KC881005.1
2556,chr1,11954,11966,50,KC881005.1
2557,chr1,12339,12361,50,KC881005.1
2558,chr1,12461,12478,50,KC881005.1
2559,chr1,13082,13104,50,KC881005.1
2560,chr1,13367,13388,50,KC881005.1
2561,chr1,13430,13449,50,KC881005.1
2562,chr1,13880,13898,50,KC881005.1
2563,chr1,13901,13922,50,KC881005.1
2564,chr1,14500,14518,50,KC881005.1
2565,chr1,15334,15357,50,KC881005.1
2566,chr1,15842,15859,50,KC881005.1
2567,chr1,15879,15893,50,KC881005.1
2568,chr1,16135,16157,50,KC881005.1
2569,chr1,16446,16463,50,KC881005.1
2570,chr1,16872,16884,50,KC881005.1
2571,chr1,17160,17187,50,KC881005.1
2572,chr1,17378,17401,50,KC881005.1
2573,chr1,18029,18047,50,KC881005.1
2574,chr1,18208,18230,50,KC881005.1
2575,chr1,18516,18535,50,KC881005.1
2576,chr1,18758,18776,50,KC881005.1
2577,chr1,18824,18840,50,KC881005.1
2578,chr1,18975,18995,50,KC881005.1
2579,chr1,20408,20428,50,KC881005.1
2580,chr1,22999,23015,50,KC881005.1
2581,chr1,23345,23360,50,KC881005.1
2582,chr1,23760,23780,50,KC881005.1
2583,chr1,23980,24001,50,KC881005.1
2584,chr1,24630,24644,50,KC881005.1
2585,chr1,25166,25186,50,KC881005.1
2586,chr1,25706,25729,50,KC881005.1
2587,chr1,26073,26091,50,KC881005.1
2588,chr1,26224,26247,50,KC881005.1
2589,chr1,26287,26307,50,KC881005.1
2590,chr1,26700,26716,50,KC881005.1
2591,chr1,26832,26857,50,KC881005.1
2592,chr1,26945,26961,50,KC881005.1
2593,chr1,27817,27833,50,KC881005.1
2594,chr1,28595,28613,50,KC881005.1
2595,chr1,28811,28823,50,KC881005.1
2596,chr1,29629,29647,50,KC881005.1
2597,chr1,107,123,150,KC881005.1
2598,chr1,586,602,150,KC881005.1
2599,chr1,873,895,150,KC881005.1
2600,chr1,1152,1170,150,KC881005.1
2601,chr1,1256,1268,150,KC881005.1
2602,chr1,1901,1922,150,KC881005.1
2603,chr1,3100,3118,150,KC881005.1
2604,chr1,3682,3703,150,KC881005.1
2605,chr1,4571,4593,150,KC881005.1
2606,chr1,5547,5565,150,KC881005.1
2607,chr1,7440,7460,150,KC881005.1
2608,chr1,12339,12359,150,KC881005.1
2609,chr1,13084,13100,150,KC881005.1
2610,chr1,13431,13447,150,KC881005.1
2611,chr1,13883,13897,150,KC881005.1
2612,chr1,13903,13919,150,KC881005.1
2613,chr1,14502,14518,150,KC881005.1
2614,chr1,15335,15355,150,KC881005.1
2615,chr1,17160,17186,150,KC881005.1
2616,chr1,17380,17400,150,KC881005.1
2617,chr1,18210,18226,150,KC881005.1
2618,chr1,18762,18776,150,KC881005.1
2619,chr1,20412,20426,150,KC881005.1
2620,chr1,23348,23360,150,KC881005.1
2621,chr1,25714,25726,150,KC881005.1
2622,chr1,26227,26247,150,KC881005.1
2623,chr1,26834,26848,150,KC881005.1
2624,chr1,26949,26961,150,KC881005.1
2625,chr1,590,602,300,KC881005.1
2626,chr1,873,895,300,KC881005.1
2627,chr1,1156,1168,300,KC881005.1
2628,chr1,1902,1921,300,KC881005.1
2629,chr1,3100,3118,300,KC881005.1
2630,chr1,3682,3702,300,KC881005.1
2631,chr1,5547,5563,300,KC881005.1
2632,chr1,7442,7460,300,KC881005.1
2633,chr1,12343,12359,300,KC881005.1
2634,chr1,13084,13100,300,KC881005.1
2635,chr1,13903,13919,300,KC881005.1
2636,chr1,15335,15355,300,KC881005.1
2637,chr1,17162,17186,300,KC881005.1
2638,chr1,17380,17400,300,KC881005.1
2639,chr1,23348,23360,300,KC881005.1
2640,chr1,26227,26247,300,KC881005.1
2641,chr1,107,125,50,KC881006.1
2642,chr1,236,252,50,KC881006.1
2643,chr1,294,310,50,KC881006.1
2644,chr1,337,353,50,KC881006.1
2645,chr1,383,400,50,KC881006.1
2646,chr1,574,604,50,KC881006.1
2647,chr1,873,897,50,KC881006.1
2648,chr1,1150,1172,50,KC881006.1
2649,chr1,1252,1269,50,KC881006.1
2650,chr1,1330,1346,50,KC881006.1
2651,chr1,1515,1533,50,KC881006.1
2652,chr1,1900,1923,50,KC881006.1
2653,chr1,2421,2433,50,KC881006.1
2654,chr1,2711,2723,50,KC881006.1
2655,chr1,3098,3120,50,KC881006.1
2656,chr1,3319,3333,50,KC881006.1
2657,chr1,3412,3424,50,KC881006.1
2658,chr1,3680,3704,50,KC881006.1
2659,chr1,4569,4594,50,KC881006.1
2660,chr1,5293,5311,50,KC881006.1
2661,chr1,5546,5570,50,KC881006.1
2662,chr1,7440,7463,50,KC881006.1
2663,chr1,7691,7703,50,KC881006.1
2664,chr1,8255,8275,50,KC881006.1
2665,chr1,9303,9315,50,KC881006.1
2666,chr1,10487,10507,50,KC881006.1
2667,chr1,10770,10782,50,KC881006.1
2668,chr1,11056,11070,50,KC881006.1
2669,chr1,11083,11103,50,KC881006.1
2670,chr1,11470,11484,50,KC881006.1
2671,chr1,11792,11806,50,KC881006.1
2672,chr1,11955,11967,50,KC881006.1
2673,chr1,12340,12362,50,KC881006.1
2674,chr1,12462,12479,50,KC881006.1
2675,chr1,13083,13105,50,KC881006.1
2676,chr1,13368,13389,50,KC881006.1
2677,chr1,13431,13450,50,KC881006.1
2678,chr1,13881,13899,50,KC881006.1
2679,chr1,13902,13923,50,KC881006.1
2680,chr1,14501,14519,50,KC881006.1
2681,chr1,15335,15358,50,KC881006.1
2682,chr1,15843,15860,50,KC881006.1
2683,chr1,15878,15902,50,KC881006.1
2684,chr1,16136,16158,50,KC881006.1
2685,chr1,16447,16464,50,KC881006.1
2686,chr1,16873,16885,50,KC881006.1
2687,chr1,17161,17188,50,KC881006.1
2688,chr1,17379,17402,50,KC881006.1
2689,chr1,18030,18048,50,KC881006.1
2690,chr1,18209,18231,50,KC881006.1
2691,chr1,18519,18538,50,KC881006.1
2692,chr1,18761,18779,50,KC881006.1
2693,chr1,18827,18843,50,KC881006.1
2694,chr1,18978,18998,50,KC881006.1
2695,chr1,20411,20431,50,KC881006.1
2696,chr1,23348,23363,50,KC881006.1
2697,chr1,23763,23783,50,KC881006.1
2698,chr1,23983,24004,50,KC881006.1
2699,chr1,24633,24647,50,KC881006.1
2700,chr1,25169,25189,50,KC881006.1
2701,chr1,25709,25732,50,KC881006.1
2702,chr1,26076,26094,50,KC881006.1
2703,chr1,26227,26250,50,KC881006.1
2704,chr1,26290,26310,50,KC881006.1
2705,chr1,26703,26719,50,KC881006.1
2706,chr1,26835,26860,50,KC881006.1
2707,chr1,26948,26964,50,KC881006.1
2708,chr1,27820,27836,50,KC881006.1
2709,chr1,28598,28616,50,KC881006.1
2710,chr1,28814,28826,50,KC881006.1
2711,chr1,29087,29105,50,KC881006.1
2712,chr1,29632,29650,50,KC881006.1
2713,chr1,107,123,150,KC881006.1
2714,chr1,586,602,150,KC881006.1
2715,chr1,873,896,150,KC881006.1
2716,chr1,1152,1170,150,KC881006.1
2717,chr1,1256,1268,150,KC881006.1
2718,chr1,1901,1922,150,KC881006.1
2719,chr1,3100,3118,150,KC881006.1
2720,chr1,3682,3703,150,KC881006.1
2721,chr1,4571,4593,150,KC881006.1
2722,chr1,5548,5570,150,KC881006.1
2723,chr1,7441,7461,150,KC881006.1
2724,chr1,7691,7703,150,KC881006.1
2725,chr1,12340,12360,150,KC881006.1
2726,chr1,13085,13101,150,KC881006.1
2727,chr1,13432,13448,150,KC881006.1
2728,chr1,13884,13898,150,KC881006.1
2729,chr1,13904,13920,150,KC881006.1
2730,chr1,14503,14519,150,KC881006.1
2731,chr1,15336,15356,150,KC881006.1
2732,chr1,15880,15894,150,KC881006.1
2733,chr1,17161,17187,150,KC881006.1
2734,chr1,17381,17401,150,KC881006.1
2735,chr1,18211,18227,150,KC881006.1
2736,chr1,18765,18779,150,KC881006.1
2737,chr1,20415,20429,150,KC881006.1
2738,chr1,23351,23363,150,KC881006.1
2739,chr1,25717,25729,150,KC881006.1
2740,chr1,26230,26250,150,KC881006.1
2741,chr1,26837,26851,150,KC881006.1
2742,chr1,26952,26964,150,KC881006.1
2743,chr1,590,602,300,KC881006.1
2744,chr1,873,895,300,KC881006.1
2745,chr1,1152,1170,300,KC881006.1
2746,chr1,1902,1921,300,KC881006.1
2747,chr1,3100,3118,300,KC881006.1
2748,chr1,3682,3702,300,KC881006.1
2749,chr1,5548,5564,300,KC881006.1
2750,chr1,7443,7461,300,KC881006.1
2751,chr1,12344,12360,300,KC881006.1
2752,chr1,13085,13101,300,KC881006.1
2753,chr1,13904,13920,300,KC881006.1
2754,chr1,15336,15356,300,KC881006.1
2755,chr1,17163,17187,300,KC881006.1
2756,chr1,17381,17401,300,KC881006.1
2757,chr1,23351,23363,300,KC881006.1
2758,chr1,26230,26250,300,KC881006.1
2759,chr1,107,125,50,KF367457.1
2760,chr1,236,252,50,KF367457.1
2761,chr1,294,310,50,KF367457.1
2762,chr1,337,353,50,KF367457.1
2763,chr1,383,400,50,KF367457.1
2764,chr1,574,604,50,KF367457.1
2765,chr1,873,897,50,KF367457.1
2766,chr1,1150,1172,50,KF367457.1
2767,chr1,1252,1269,50,KF367457.1
2768,chr1,1330,1346,50,KF367457.1
2769,chr1,1515,1533,50,KF367457.1
2770,chr1,1900,1923,50,KF367457.1
2771,chr1,2421,2433,50,KF367457.1
2772,chr1,2711,2723,50,KF367457.1
2773,chr1,3098,3120,50,KF367457.1
2774,chr1,3319,3333,50,KF367457.1
2775,chr1,3412,3424,50,KF367457.1
2776,chr1,3680,3704,50,KF367457.1
2777,chr1,4569,4594,50,KF367457.1
2778,chr1,5293,5311,50,KF367457.1
2779,chr1,5500,5514,50,KF367457.1
2780,chr1,5546,5570,50,KF367457.1
2781,chr1,7440,7463,50,KF367457.1
2782,chr1,7691,7703,50,KF367457.1
2783,chr1,8255,8275,50,KF367457.1
2784,chr1,9303,9315,50,KF367457.1
2785,chr1,10487,10507,50,KF367457.1
2786,chr1,10770,10782,50,KF367457.1
2787,chr1,11056,11070,50,KF367457.1
2788,chr1,11083,11103,50,KF367457.1
2789,chr1,11470,11484,50,KF367457.1
2790,chr1,11792,11806,50,KF367457.1
2791,chr1,11955,11967,50,KF367457.1
2792,chr1,12340,12362,50,KF367457.1
2793,chr1,12462,12479,50,KF367457.1
2794,chr1,13083,13105,50,KF367457.1
2795,chr1,13368,13389,50,KF367457.1
2796,chr1,13431,13450,50,KF367457.1
2797,chr1,13881,13899,50,KF367457.1
2798,chr1,13902,13923,50,KF367457.1
2799,chr1,14501,14519,50,KF367457.1
2800,chr1,15335,15358,50,KF367457.1
2801,chr1,15843,15860,50,KF367457.1
2802,chr1,15878,15902,50,KF367457.1
2803,chr1,16136,16158,50,KF367457.1
2804,chr1,16447,16464,50,KF367457.1
2805,chr1,16873,16885,50,KF367457.1
2806,chr1,17161,17188,50,KF367457.1
2807,chr1,17379,17402,50,KF367457.1
2808,chr1,18030,18048,50,KF367457.1
2809,chr1,18209,18231,50,KF367457.1
2810,chr1,18519,18538,50,KF367457.1
2811,chr1,18761,18779,50,KF367457.1
2812,chr1,18827,18843,50,KF367457.1
2813,chr1,18978,18998,50,KF367457.1
2814,chr1,20411,20431,50,KF367457.1
2815,chr1,23344,23365,50,KF367457.1
2816,chr1,23763,23783,50,KF367457.1
2817,chr1,23983,24004,50,KF367457.1
2818,chr1,24633,24647,50,KF367457.1
2819,chr1,25169,25189,50,KF367457.1
2820,chr1,25709,25732,50,KF367457.1
2821,chr1,26076,26094,50,KF367457.1
2822,chr1,26227,26250,50,KF367457.1
2823,chr1,26290,26310,50,KF367457.1
2824,chr1,26703,26719,50,KF367457.1
2825,chr1,26835,26860,50,KF367457.1
2826,chr1,26948,26964,50,KF367457.1
2827,chr1,27536,27548,50,KF367457.1
2828,chr1,28344,28360,50,KF367457.1
2829,chr1,29122,29140,50,KF367457.1
2830,chr1,29338,29350,50,KF367457.1
2831,chr1,29611,29629,50,KF367457.1
2832,chr1,30156,30174,50,KF367457.1
2833,chr1,107,123,150,KF367457.1
2834,chr1,586,602,150,KF367457.1
2835,chr1,873,896,150,KF367457.1
2836,chr1,1152,1170,150,KF367457.1
2837,chr1,1256,1268,150,KF367457.1
2838,chr1,1901,1922,150,KF367457.1
2839,chr1,3100,3118,150,KF367457.1
2840,chr1,3682,3703,150,KF367457.1
2841,chr1,4571,4593,150,KF367457.1
2842,chr1,5548,5570,150,KF367457.1
2843,chr1,7441,7461,150,KF367457.1
2844,chr1,7691,7703,150,KF367457.1
2845,chr1,12340,12360,150,KF367457.1
2846,chr1,13085,13101,150,KF367457.1
2847,chr1,13432,13448,150,KF367457.1
2848,chr1,13884,13898,150,KF367457.1
2849,chr1,13904,13920,150,KF367457.1
2850,chr1,14503,14519,150,KF367457.1
2851,chr1,15336,15356,150,KF367457.1
2852,chr1,15880,15894,150,KF367457.1
2853,chr1,17161,17187,150,KF367457.1
2854,chr1,17381,17401,150,KF367457.1
2855,chr1,18211,18227,150,KF367457.1
2856,chr1,18765,18779,150,KF367457.1
2857,chr1,20415,20429,150,KF367457.1
2858,chr1,23351,23363,150,KF367457.1
2859,chr1,25717,25729,150,KF367457.1
2860,chr1,26230,26250,150,KF367457.1
2861,chr1,26837,26851,150,KF367457.1
2862,chr1,26952,26964,150,KF367457.1
2863,chr1,590,602,300,KF367457.1
2864,chr1,873,895,300,KF367457.1
2865,chr1,1152,1170,300,KF367457.1
2866,chr1,1902,1921,300,KF367457.1
2867,chr1,3100,3118,300,KF367457.1
2868,chr1,3682,3702,300,KF367457.1
2869,chr1,5548,5564,300,KF367457.1
2870,chr1,7443,7461,300,KF367457.1
2871,chr1,12344,12360,300,KF367457.1
2872,chr1,13085,13101,300,KF367457.1
2873,chr1,13904,13920,300,KF367457.1
2874,chr1,15336,15356,300,KF367457.1
2875,chr1,17163,17187,300,KF367457.1
2876,chr1,17381,17401,300,KF367457.1
2877,chr1,23351,23363,300,KF367457.1
2878,chr1,26230,26250,300,KF367457.1
2879,chr1,114,132,50,KF569996.1
2880,chr1,243,259,50,KF569996.1
2881,chr1,301,317,50,KF569996.1
2882,chr1,390,407,50,KF569996.1
2883,chr1,552,564,50,KF569996.1
2884,chr1,591,609,50,KF569996.1
2885,chr1,880,903,50,KF569996.1
2886,chr1,1159,1177,50,KF569996.1
2887,chr1,1259,1276,50,KF569996.1
2888,chr1,1486,1507,50,KF569996.1
2889,chr1,1526,1538,50,KF569996.1
2890,chr1,2147,2163,50,KF569996.1
2891,chr1,2604,2629,50,KF569996.1
2892,chr1,2813,2825,50,KF569996.1
2893,chr1,3329,3343,50,KF569996.1
2894,chr1,3422,3434,50,KF569996.1
2895,chr1,3542,3561,50,KF569996.1
2896,chr1,3690,3714,50,KF569996.1
2897,chr1,4038,4056,50,KF569996.1
2898,chr1,4329,4346,50,KF569996.1
2899,chr1,4584,4605,50,KF569996.1
2900,chr1,4751,4769,50,KF569996.1
2901,chr1,5334,5350,50,KF569996.1
2902,chr1,5507,5521,50,KF569996.1
2903,chr1,5555,5571,50,KF569996.1
2904,chr1,6679,6701,50,KF569996.1
2905,chr1,7444,7465,50,KF569996.1
2906,chr1,7698,7710,50,KF569996.1
2907,chr1,8262,8282,50,KF569996.1
2908,chr1,9161,9173,50,KF569996.1
2909,chr1,9310,9322,50,KF569996.1
2910,chr1,10330,10342,50,KF569996.1
2911,chr1,10494,10516,50,KF569996.1
2912,chr1,10777,10789,50,KF569996.1
2913,chr1,11060,11080,50,KF569996.1
2914,chr1,11313,11334,50,KF569996.1
2915,chr1,11477,11491,50,KF569996.1
2916,chr1,11799,11813,50,KF569996.1
2917,chr1,11856,11886,50,KF569996.1
2918,chr1,11962,11974,50,KF569996.1
2919,chr1,12347,12367,50,KF569996.1
2920,chr1,12469,12488,50,KF569996.1
2921,chr1,13090,13112,50,KF569996.1
2922,chr1,13438,13457,50,KF569996.1
2923,chr1,13884,13930,50,KF569996.1
2924,chr1,14508,14526,50,KF569996.1
2925,chr1,15343,15367,50,KF569996.1
2926,chr1,15850,15867,50,KF569996.1
2927,chr1,15887,15901,50,KF569996.1
2928,chr1,16143,16165,50,KF569996.1
2929,chr1,16454,16471,50,KF569996.1
2930,chr1,16880,16892,50,KF569996.1
2931,chr1,17117,17129,50,KF569996.1
2932,chr1,17168,17199,50,KF569996.1
2933,chr1,17337,17358,50,KF569996.1
2934,chr1,18216,18238,50,KF569996.1
2935,chr1,18526,18544,50,KF569996.1
2936,chr1,18834,18850,50,KF569996.1
2937,chr1,19163,19180,50,KF569996.1
2938,chr1,19615,19633,50,KF569996.1
2939,chr1,20397,20416,50,KF569996.1
2940,chr1,20417,20438,50,KF569996.1
2941,chr1,23018,23034,50,KF569996.1
2942,chr1,23324,23336,50,KF569996.1
2943,chr1,23999,24020,50,KF569996.1
2944,chr1,24118,24133,50,KF569996.1
2945,chr1,25634,25656,50,KF569996.1
2946,chr1,26092,26110,50,KF569996.1
2947,chr1,26243,26266,50,KF569996.1
2948,chr1,26713,26739,50,KF569996.1
2949,chr1,26964,26980,50,KF569996.1
2950,chr1,28614,28632,50,KF569996.1
2951,chr1,28830,28842,50,KF569996.1
2952,chr1,29648,29666,50,KF569996.1
2953,chr1,114,130,150,KF569996.1
2954,chr1,597,609,150,KF569996.1
2955,chr1,882,902,150,KF569996.1
2956,chr1,1159,1177,150,KF569996.1
2957,chr1,1263,1275,150,KF569996.1
2958,chr1,1491,1503,150,KF569996.1
2959,chr1,2605,2627,150,KF569996.1
2960,chr1,3692,3712,150,KF569996.1
2961,chr1,4585,4605,150,KF569996.1
2962,chr1,6688,6700,150,KF569996.1
2963,chr1,10494,10514,150,KF569996.1
2964,chr1,11063,11077,150,KF569996.1
2965,chr1,11318,11332,150,KF569996.1
2966,chr1,13092,13108,150,KF569996.1
2967,chr1,13439,13455,150,KF569996.1
2968,chr1,13887,13909,150,KF569996.1
2969,chr1,13911,13927,150,KF569996.1
2970,chr1,14510,14526,150,KF569996.1
2971,chr1,15343,15365,150,KF569996.1
2972,chr1,17170,17198,150,KF569996.1
2973,chr1,18218,18238,150,KF569996.1
2974,chr1,20418,20438,150,KF569996.1
2975,chr1,26246,26266,150,KF569996.1
2976,chr1,26714,26737,150,KF569996.1
2977,chr1,26968,26980,150,KF569996.1
2978,chr1,884,902,300,KF569996.1
2979,chr1,1163,1175,300,KF569996.1
2980,chr1,2608,2627,300,KF569996.1
2981,chr1,3692,3712,300,KF569996.1
2982,chr1,4586,4600,300,KF569996.1
2983,chr1,6688,6700,300,KF569996.1
2984,chr1,10496,10514,300,KF569996.1
2985,chr1,13092,13108,300,KF569996.1
2986,chr1,13887,13909,300,KF569996.1
2987,chr1,13911,13927,300,KF569996.1
2988,chr1,15347,15365,300,KF569996.1
2989,chr1,17170,17198,300,KF569996.1
2990,chr1,18218,18238,300,KF569996.1
2991,chr1,20420,20438,300,KF569996.1
2992,chr1,26246,26266,300,KF569996.1
2993,chr1,26715,26737,300,KF569996.1
2994,chr1,2,18,50,KJ473811.1
2995,chr1,60,76,50,KJ473811.1
2996,chr1,154,166,50,KJ473811.1
2997,chr1,350,370,50,KJ473811.1
2998,chr1,639,661,50,KJ473811.1
2999,chr1,918,936,50,KJ473811.1
3000,chr1,1020,1034,50,KJ473811.1
3001,chr1,1096,1112,50,KJ473811.1
3002,chr1,1281,1299,50,KJ473811.1
3003,chr1,2572,2584,50,KJ473811.1
3004,chr1,2778,2798,50,KJ473811.1
3005,chr1,3169,3181,50,KJ473811.1
3006,chr1,3290,3306,50,KJ473811.1
3007,chr1,3455,3475,50,KJ473811.1
3008,chr1,4322,4349,50,KJ473811.1
3009,chr1,4458,4477,50,KJ473811.1
3010,chr1,4680,4694,50,KJ473811.1
3011,chr1,5012,5032,50,KJ473811.1
3012,chr1,5072,5090,50,KJ473811.1
3013,chr1,5299,5321,50,KJ473811.1
3014,chr1,6422,6438,50,KJ473811.1
3015,chr1,7161,7181,50,KJ473811.1
3016,chr1,7195,7209,50,KJ473811.1
3017,chr1,9141,9162,50,KJ473811.1
3018,chr1,10238,10260,50,KJ473811.1
3019,chr1,10312,10330,50,KJ473811.1
3020,chr1,10521,10533,50,KJ473811.1
3021,chr1,11060,11078,50,KJ473811.1
3022,chr1,11600,11625,50,KJ473811.1
3023,chr1,12091,12111,50,KJ473811.1
3024,chr1,12694,12708,50,KJ473811.1
3025,chr1,12832,12856,50,KJ473811.1
3026,chr1,13119,13137,50,KJ473811.1
3027,chr1,13182,13201,50,KJ473811.1
3028,chr1,13628,13651,50,KJ473811.1
3029,chr1,13653,13675,50,KJ473811.1
3030,chr1,13698,13722,50,KJ473811.1
3031,chr1,14252,14270,50,KJ473811.1
3032,chr1,14698,14718,50,KJ473811.1
3033,chr1,15087,15109,50,KJ473811.1
3034,chr1,15122,15134,50,KJ473811.1
3035,chr1,15598,15610,50,KJ473811.1
3036,chr1,15631,15645,50,KJ473811.1
3037,chr1,15885,15909,50,KJ473811.1
3038,chr1,15918,15938,50,KJ473811.1
3039,chr1,15958,15983,50,KJ473811.1
3040,chr1,16198,16216,50,KJ473811.1
3041,chr1,16620,16636,50,KJ473811.1
3042,chr1,16912,16942,50,KJ473811.1
3043,chr1,17131,17152,50,KJ473811.1
3044,chr1,17188,17202,50,KJ473811.1
3045,chr1,17960,17982,50,KJ473811.1
3046,chr1,18350,18368,50,KJ473811.1
3047,chr1,18578,18594,50,KJ473811.1
3048,chr1,19573,19589,50,KJ473811.1
3049,chr1,19766,19786,50,KJ473811.1
3050,chr1,20065,20081,50,KJ473811.1
3051,chr1,20545,20563,50,KJ473811.1
3052,chr1,22092,22112,50,KJ473811.1
3053,chr1,22169,22191,50,KJ473811.1
3054,chr1,22197,22213,50,KJ473811.1
3055,chr1,22245,22263,50,KJ473811.1
3056,chr1,22375,22393,50,KJ473811.1
3057,chr1,22860,22880,50,KJ473811.1
3058,chr1,23608,23624,50,KJ473811.1
3059,chr1,23791,23809,50,KJ473811.1
3060,chr1,24862,24880,50,KJ473811.1
3061,chr1,25767,25785,50,KJ473811.1
3062,chr1,25918,25941,50,KJ473811.1
3063,chr1,25979,26001,50,KJ473811.1
3064,chr1,26394,26410,50,KJ473811.1
3065,chr1,26639,26655,50,KJ473811.1
3066,chr1,27603,27615,50,KJ473811.1
3067,chr1,27936,27954,50,KJ473811.1
3068,chr1,28152,28164,50,KJ473811.1
3069,chr1,28967,28985,50,KJ473811.1
3070,chr1,352,368,150,KJ473811.1
3071,chr1,641,661,150,KJ473811.1
3072,chr1,918,936,150,KJ473811.1
3073,chr1,2784,2798,150,KJ473811.1
3074,chr1,4465,4477,150,KJ473811.1
3075,chr1,5014,5032,150,KJ473811.1
3076,chr1,5303,5317,150,KJ473811.1
3077,chr1,12834,12856,150,KJ473811.1
3078,chr1,13183,13199,150,KJ473811.1
3079,chr1,13632,13650,150,KJ473811.1
3080,chr1,13655,13675,150,KJ473811.1
3081,chr1,13698,13714,150,KJ473811.1
3082,chr1,14254,14270,150,KJ473811.1
3083,chr1,15087,15107,150,KJ473811.1
3084,chr1,15959,15980,150,KJ473811.1
3085,chr1,16914,16942,150,KJ473811.1
3086,chr1,17136,17148,150,KJ473811.1
3087,chr1,17962,17978,150,KJ473811.1
3088,chr1,22173,22191,150,KJ473811.1
3089,chr1,25921,25941,150,KJ473811.1
3090,chr1,26643,26655,150,KJ473811.1
3091,chr1,356,368,300,KJ473811.1
3092,chr1,643,657,300,KJ473811.1
3093,chr1,922,934,300,KJ473811.1
3094,chr1,5018,5032,300,KJ473811.1
3095,chr1,12834,12856,300,KJ473811.1
3096,chr1,13633,13650,300,KJ473811.1
3097,chr1,13657,13675,300,KJ473811.1
3098,chr1,13702,13714,300,KJ473811.1
3099,chr1,15091,15107,300,KJ473811.1
3100,chr1,15960,15980,300,KJ473811.1
3101,chr1,16915,16942,300,KJ473811.1
3102,chr1,25921,25941,300,KJ473811.1
3103,chr1,37,53,50,KJ473812.1
3104,chr1,131,143,50,KJ473812.1
3105,chr1,327,347,50,KJ473812.1
3106,chr1,616,638,50,KJ473812.1
3107,chr1,895,913,50,KJ473812.1
3108,chr1,997,1011,50,KJ473812.1
3109,chr1,1073,1089,50,KJ473812.1
3110,chr1,1258,1276,50,KJ473812.1
3111,chr1,2549,2561,50,KJ473812.1
3112,chr1,2615,2635,50,KJ473812.1
3113,chr1,2755,2775,50,KJ473812.1
3114,chr1,3146,3158,50,KJ473812.1
3115,chr1,3267,3283,50,KJ473812.1
3116,chr1,3432,3452,50,KJ473812.1
3117,chr1,4299,4326,50,KJ473812.1
3118,chr1,4435,4454,50,KJ473812.1
3119,chr1,4657,4669,50,KJ473812.1
3120,chr1,4989,5009,50,KJ473812.1
3121,chr1,5049,5067,50,KJ473812.1
3122,chr1,5228,5242,50,KJ473812.1
3123,chr1,5276,5298,50,KJ473812.1
3124,chr1,6399,6415,50,KJ473812.1
3125,chr1,7138,7158,50,KJ473812.1
3126,chr1,7169,7191,50,KJ473812.1
3127,chr1,8882,8894,50,KJ473812.1
3128,chr1,9118,9139,50,KJ473812.1
3129,chr1,10215,10237,50,KJ473812.1
3130,chr1,10289,10307,50,KJ473812.1
3131,chr1,10498,10510,50,KJ473812.1
3132,chr1,11037,11055,50,KJ473812.1
3133,chr1,12068,12088,50,KJ473812.1
3134,chr1,12809,12833,50,KJ473812.1
3135,chr1,13096,13119,50,KJ473812.1
3136,chr1,13159,13178,50,KJ473812.1
3137,chr1,13605,13628,50,KJ473812.1
3138,chr1,13630,13652,50,KJ473812.1
3139,chr1,13675,13699,50,KJ473812.1
3140,chr1,14229,14247,50,KJ473812.1
3141,chr1,14675,14695,50,KJ473812.1
3142,chr1,15064,15084,50,KJ473812.1
3143,chr1,15099,15111,50,KJ473812.1
3144,chr1,15575,15587,50,KJ473812.1
3145,chr1,15608,15622,50,KJ473812.1
3146,chr1,15862,15879,50,KJ473812.1
3147,chr1,15895,15915,50,KJ473812.1
